"","uid","multiapply_ind","gjj_flag","flt_flag","car_flag","sz_flag","credit_card_flag","eb_value_ind","birth_year","brand_level","al_date1","al_date2","al_date3","al_date1_bank","al_date1_nbank","al_id_m3_num","al_id_m3_bank_num","al_id_m3_nbank_orgnum","al_id_m6_nbank_orgnum","flag_bank","flag_nbank_cons","flag_nbank_cash","last_job_opendate","fst_opendate","salary","flight_id","high_id","flt_m8_id","qmonth","acm_cardindex","debit_balance_m6_avg","debit_in_m6","debit_in_num_m6","debit_out_m6","debit_out_num_m6","credit_out_m6","credit_out_num_m6","credit_cash_m6","credit_cash_month_m6","credit_def_month_m6","debit_balance_m12_avg","debit_in_m12","debit_in_num_m12","debit_out_m12","debit_out_num_m12","credit_out_m12","credit_out_num_m12","credit_cash_m12","credit_cash_month_m12","credit_def_month_m12","mobile_weight","user_level","user_vip","eb_amt_avg","eb_freq","life_house","life_car","life_marry","life_mommy","life_child","consumption_flag","cons_cont","cons_time_recent","cons_tot_m3_num","cons_tot_m3_pay","cons_tot_m3_p_catenum","cons_tot_m3_v_catenum","cons_tot_m3_visits","cons_tot_m12_num","cons_tot_m12_pay","cons_tot_m12_p_catenum","cons_tot_m12_v_catenum","cons_tot_m12_visits","cons_max_m3_num","cons_max_m3_pay","cons_max_m3_paycate","cons_max_m12_num","cons_max_m12_pay","cons_max_m12_paycate","cons_m3_RYBH_num","cons_m3_RYBH_pay","cons_m3_JYDQ_num","cons_m3_JYDQ_pay","cons_m3_MYYP_num","cons_m3_MYYP_pay","cons_m12_RYBH_num","cons_m12_RYBH_pay","cons_m12_JYDQ_num","cons_m12_JYDQ_pay","cons_m12_MYYP_num","cons_m12_MYYP_pay","same_prov","same_city","current_age","al_date1_length","al_date2_length","al_date3_length","al_id_m3_num_combine","al_id_m3_bank_num_combine","al_id_m3_nbank_orgnum_combine","al_id_m6_nbank_orgnum_combine","last_job_opendate_length","fst_opendate_length","NA1_TYPE1","NA1_TYPE2","NA1_TYPE3","GENDER","P_PROV","H_PROV"
"3873","0A67D398B7186D045C4A4531D0AFE6AD",0,0,0,0,NA,1,0,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",2,200,2,2,10,2,200,2,2,10,1,200,"C3",1,200,"C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A15","A15"
"3874","0A682204B29C05E849B74203412FF645",0,1,0,0,1,1,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18164,18164,5342,NA,NA,NA,201605,4,0,0,NA,0,NA,0,NA,0,0,0,75125,2750,NA,250,NA,45000,NA,0,0,0,92,6,3,477,11,1,1,1,0,1,1,"M3","T1",7,600,2,3,35,9,700,2,3,45,5,500,"C1",7,600,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,NA,NA,NA,NA,NA,NA,NA,2715,2715,"","","","Female","A22","A26"
"3875","0A6951285CF938CEA13C57BD0CF83EBD",0,1,0,0,1,1,1,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17030,17030,3200,NA,NA,NA,201605,10,0,0,NA,150000,NA,212500,NA,0,0,0,0,0,NA,150000,NA,322500,NA,0,0,0,99,7,5,9456,36,1,1,1,0,1,1,"M4","T1",146,20000,10,15,4408,375,40000,16,19,6271,75,10000,"C7",107,20000,"C7",8,200,5,700,8,400,15,400,9,7000,34,2000,1,1,39,NA,NA,NA,NA,NA,NA,NA,3849,3849,"","","","Female","A15","A15"
"3876","0A69CFB07828317A1C9CAB4963519484",0,0,0,0,1,1,0,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201606,2,875,14750,5,14750,33,0,0,0,0,0,4625,44750,18,44750,92,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",1,0,0,1,5,1,0,0,1,5,1,1,"C16",1,1,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A15","A24"
"3877","0A6A51A499076754300B0181623085C9",0,0,0,0,1,1,1,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,1,0,250,NA,0,NA,27500,NA,0,0,0,0,250,NA,0,NA,27500,NA,0,0,0,99,6,2,190,4,1,1,1,1,1,1,"M4","T1",43,5000,5,11,3017,73,7000,7,12,3914,17,2000,"C7",19,3000,"C7",0,0,0,0,17,2000,0,0,0,0,19,2000,1,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A9","A9"
"3878","0A6B2ECBAB7A482AFAA72C8603B86A5C",0,1,0,0,1,1,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18049,18049,8810,NA,NA,NA,201605,5,5291,3e+05,NA,185000,NA,1750,NA,0,0,0,16468,7e+05,NA,522500,NA,9750,NA,0,0,0,71,8,4,323,12,1,1,1,0,1,1,"M4","T1",3,300,2,3,15,14,1000,3,4,70,1,300,"C16",10,1000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,NA,NA,NA,NA,NA,NA,NA,2830,2830,"","","","Female","A22","A15"
"3879","0A6B7AA065E002B41954DF0A35AD866C",1,0,0,0,1,1,1,1977,NA,20161210,20161126,20161020,20161210,NA,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201605,11,416,35000,NA,35000,NA,1e+05,NA,0,0,0,416,85000,NA,95000,NA,116000,NA,0,0,0,10,7,3,4394,43,1,1,1,1,1,1,"M1","T1",1,80,1,1,5,1,80,1,1,5,1,80,"C1",1,80,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,40,81,95,132,2,2,0,0,NA,NA,"A13","A13","A13","Male","A5","A5"
"3880","0A6CB96E1B0E4A3F8C1D2E87694D1AED",0,0,0,0,1,1,1,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,6,0,0,NA,0,NA,105000,NA,1250,1,0,0,0,NA,0,NA,131250,NA,1250,1,0,96,5,4,2476,21,NA,1,1,NA,1,1,"M4","T1",62,6000,7,15,2361,137,10000,12,18,3872,29,3000,"C7",56,8000,"C7",0,0,0,0,15,600,0,0,4,100,20,1000,1,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A15","A15"
"3881","0A6E5B3E5ACB296E3941B11426CFF073",1,1,0,0,1,1,1,1988,NA,20161103,20160728,NA,20161103,NA,1,1,0,0,1,1,0,20389,20389,1600,NA,NA,NA,201610,7,250,8250,2,8500,15,25000,41,0,0,0,250,9500,4,9500,26,197500,66,0,0,0,99,7,3,1745,21,1,1,1,1,1,1,"M4","T1",54,20000,4,15,876,126,20000,9,15,1189,39,8000,"C18",67,10000,"C18",0,0,0,0,0,0,0,0,1,90,5,100,1,1,29,118,216,NA,1,1,0,0,490,490,"A13","A9","","Male","A3","A3"
"3882","0A6F4211F8B7C423FE7693FD565A5F10",1,0,0,0,NA,1,1,1989,NA,20170112,20170106,20170106,NA,20170112,8,0,6,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,6,3,1324,14,1,NA,1,0,0,1,"M4","T1",112,20000,12,18,874,164,30000,13,19,1228,40,10000,"C11",53,20000,"C11",26,2000,17,10000,4,200,34,2000,23,20000,5,200,1,1,28,48,54,54,8,0,6,6,NA,NA,"A9","A1","A9","Male","A30","A30"
"3883","0A707DFDD0428B9A1336E6DCB9E7B119",1,0,0,0,1,1,1,1988,NA,20170124,20170121,20170120,NA,20170124,10,0,6,9,0,1,1,NA,NA,NA,NA,NA,NA,201701,25,1250,1200000,17,1950000,33,110000,54,6750,3,0,1125,1600000,30,2550000,53,215000,82,11750,9,0,91,6,3,453,4,1,1,0,0,0,1,"M4","T1",21,3000,5,16,321,59,7000,9,22,724,6,2000,"C11",19,3000,"C11",0,0,3,2000,NA,NA,4,200,5,3000,0,0,0,0,29,36,39,40,10,0,6,9,NA,NA,"A9","A8","A8","Male","Unknown","A11"
"3884","0A70CEA28325B6920EE32056E0362116",1,0,0,0,1,1,1,1981,NA,20161108,NA,NA,20161108,NA,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201611,7,1333,29750,11,33750,63,30000,34,2500,2,1,1437,89750,25,98750,15,51250,49,3750,5,4,96,7,0,1955,26,1,1,1,0,1,1,"M4","T1",7,600,2,2,35,17,1000,2,2,85,6,500,"C1",16,1000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,36,113,NA,NA,1,1,0,0,NA,NA,"A13","","","Female","A14","A24"
"3885","0A71340AE9DCE2C78B9B9E245FE81AD2",1,0,0,0,NA,1,0,1987,NA,20170111,20160824,NA,NA,20170111,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",8,50,1,1,40,24,700,2,2,120,8,50,"C1",19,600,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,30,49,189,NA,1,0,1,1,NA,NA,"A1","A13","","Female","A9","A9"
"3886","0A727F8E6F03D595958A34A7DEBC24E1",1,0,0,0,1,1,1,1990,NA,20151016,NA,NA,20151016,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201605,9,0,5250,NA,52500,NA,0,NA,0,0,0,0,17750,NA,65000,NA,0,NA,0,0,0,41,2,0,112,3,1,NA,0,0,0,1,"M4","T1",1,80,1,12,127,6,400,3,18,383,1,80,"C26",4,200,"C3",0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,27,502,NA,NA,0,0,0,0,NA,NA,"A13","","","Male","A5","A5"
"3887","0A72BCE6C98EE05AF94D73555594F716",0,0,0,0,1,1,1,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,8,0,0,NA,250,NA,202500,NA,0,0,0,2250,10000,NA,9750,NA,490000,NA,0,0,0,99,7,4,2041,27,1,1,1,1,1,1,"M4","T1",106,30000,9,14,870,206,60000,11,18,1774,32,30000,"C11",63,40000,"C11",11,400,31,30000,32,2000,20,700,39,40000,63,4000,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","Unknown","A30"
"3888","0A7425A6045A2E10D3646A2C6C48AAE2",1,0,1,0,NA,1,1,1969,NA,20161019,20160626,NA,NA,20161019,0,0,0,1,1,0,0,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,8,5,3734,53,1,1,1,0,1,1,"M3","T1",10,300,3,4,50,13,300,3,4,65,7,200,"C3",10,200,"C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,48,133,248,NA,0,0,0,1,NA,NA,"A5","A13","","Male","A29","A29"
"3889","0A742FA1BBA81E4C8E95BEA2D465A6C9",1,0,0,0,1,1,1,1988,NA,20160927,NA,NA,NA,20160927,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,201605,9,0,0,NA,250,NA,80000,NA,2000,2,1,0,0,NA,250,NA,130000,NA,2750,5,7,79,2,0,988,5,0,NA,0,0,0,1,"M4","T1",7,1000,1,2,35,15,2000,2,3,75,5,1000,"C16",10,1000,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,29,155,NA,NA,0,0,0,1,NA,NA,"A8","","","Male","A22","A22"
"3890","0A7505451E0F24C478E0F0AC8EB8B7E2",0,0,0,0,NA,1,1,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,4,6895,57,1,1,1,0,0,1,"M4","T1",9,800,2,2,45,17,1000,2,3,85,6,400,"C3",12,800,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A16","A12"
"3891","0A755579464D73F780D5F3A784037FFF",1,0,1,0,1,1,1,1981,NA,20160928,20160918,20160901,NA,20160928,0,0,0,1,1,1,1,NA,NA,NA,1,0,0,201610,27,0,6e+05,93,1e+06,26,247500,80,0,0,0,0,947500,14,1050000,41,747500,15,0,0,0,96,6,2,1386,20,1,NA,1,0,1,1,"M4","T1",110,10000,9,15,447,270,20000,16,17,663,55,5000,"C7",100,7000,"C11",3,40,1,3000,0,0,4,50,2,7000,1,80,NA,NA,36,154,164,181,0,0,0,1,NA,NA,"A9","A9","A13","Male","Unknown","A30"
"3892","0A7738F2BB682C5578169B9B685BC0A0",1,0,0,1,NA,1,1,1985,1,20170102,20161104,20161004,NA,20170102,2,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3,3,488,9,1,1,1,0,1,1,"M4","T1",100,60000,11,17,762,274,1e+05,13,19,1867,47,50000,"C18",87,90000,"C18",5,200,0,0,2,200,9,600,0,0,3,300,1,1,32,58,117,148,2,0,1,1,NA,NA,"A9","A9","A9","Male","A21","A21"
"3893","0A7750820F7BA58840BB321AC605AFBD",1,0,0,0,1,1,1,1980,NA,20160612,NA,NA,20160612,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201606,3,250,16000,NA,22250,NA,65000,NA,0,0,0,250,24000,NA,29750,NA,130000,NA,0,0,0,99,6,4,1367,25,1,1,1,1,1,1,"M4","T1",57,6000,8,18,1362,131,20000,12,18,2154,19,2000,"C10",41,6000,"C7",0,0,0,0,16,1000,0,0,3,2000,41,4000,1,1,37,262,NA,NA,0,0,0,0,NA,NA,"A13","","","Female","A12","A12"
"3894","0A7803FD8B1F4BB867EF7810F659244F",0,0,1,0,NA,1,1,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,5,3,421,9,1,1,1,0,1,1,"M4","T1",3,200,1,1,15,9,700,1,1,45,3,200,"C1",9,700,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A23","A23"
"3895","0A7880A188FE58AAEA5FBBDBF7DEDF71",0,0,1,0,1,1,0,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,5,250,5750,NA,45000,NA,40250,NA,12500,5,0,250,8000,NA,55000,NA,49250,NA,20000,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M3","T1",3,200,1,1,15,5,200,1,2,25,3,200,"C1",4,200,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A13","A24"
"3896","0A78A473770B40C4632E73E1F96D1561",1,0,0,0,1,1,1,1990,NA,20150705,NA,NA,NA,20150705,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,201605,3,22500,27500,NA,150000,NA,217500,NA,0,0,0,161250,235000,NA,215000,NA,231250,NA,2250,3,0,90,7,4,1162,28,1,1,1,1,1,1,"M4","T1",24,1000,8,19,765,57,3000,9,21,1137,6,600,"C7",21,2000,"C1",5,200,0,0,1,40,6,200,0,0,1,40,1,1,27,605,NA,NA,0,0,0,0,NA,NA,"A7","","","Female","A22","A22"
"3897","0A78AC8E9C280CB408C22BBBEA1A1A68",0,1,0,0,1,1,0,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19779,19395,1450,NA,NA,NA,201605,6,0,0,NA,0,NA,11500,NA,0,0,0,0,0,NA,0,NA,20000,NA,2250,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",7,2000,2,2,35,80,20000,6,7,400,6,2000,"C20",39,20000,"C20",NA,NA,NA,NA,NA,NA,13,400,8,500,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,1100,1484,"","","","Male","Unknown","A2"
"3898","0A79A66E2632D6F72E53752B5550DC24",1,0,0,0,NA,1,1,1982,NA,20161126,20161017,20150608,20161126,NA,1,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,3,0,27,1,0,1,0,0,0,1,"M5","T4",0,0,0,1,39,0,0,0,1,52,0,1,"C17",0,1,"C17",0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,35,95,135,632,1,1,0,0,NA,NA,"A13","A13","A8","Female","A17","A17"
"3899","0A79DE0A23AB2E067A9034E3DF0F07B3",0,0,0,0,1,1,1,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,10,7750,80000,NA,212500,NA,8e+05,NA,9500,3,0,7750,105000,NA,212500,NA,2300000,NA,16750,6,0,93,6,3,756,5,0,1,0,0,0,1,"M4","T1",17,4000,4,15,808,31,6000,9,20,1319,6,2000,"C20",9,2000,"C26",0,0,6,300,0,0,0,0,8,300,0,0,1,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A24","A24"
"3900","0A7AE8DE483C3C747853BEC111F7F548",0,0,0,0,1,1,0,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,2,0,0,NA,0,NA,40000,NA,0,0,0,0,0,NA,0,NA,69750,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",58,2000,5,16,704,118,4000,7,17,1358,18,1000,"C10",63,2000,"C22",16,100,0,0,0,0,22,200,0,0,2,30,0,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A30","A24"
"3901","0A7B0C09D10715E138F9CAA10C7AB371",0,0,0,0,1,1,1,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,5,1666,35000,NA,35000,NA,167500,NA,0,0,0,1750,51000,NA,51000,NA,467500,NA,0,0,0,72,5,3,209,1,0,1,0,0,0,1,"M4","T1",6,400,3,12,79,42,6000,8,17,575,2,300,"C1",10,3000,"C7",2,40,NA,NA,0,0,5,200,NA,NA,10,2000,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A30","A30"
"3902","0A7C2831A45E1CE1E7D8A801C2C7732F",0,0,0,0,1,1,1,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,1,0,0,NA,0,NA,0,NA,0,0,0,0,0,NA,0,NA,5500,NA,5500,6,3,16,0,0,0,0,NA,NA,NA,NA,NA,1,"M4","T1",72,10000,5,13,1837,107,20000,6,14,2408,46,8000,"C7",59,10000,"C7",6,200,NA,NA,6,200,8,300,NA,NA,8,300,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A14","A14"
"3903","0A7D22F9D464B8B5FF162113A50B6F9B",1,0,0,0,1,1,1,1987,NA,20170111,20161023,20161023,NA,20170111,1,0,1,4,1,1,1,NA,NA,NA,NA,NA,NA,201605,16,14416,327500,NA,222500,NA,0,NA,0,0,2,15571,515000,NA,4e+05,NA,26250,NA,0,0,8,66,3,2,0,0,NA,1,NA,NA,NA,1,"M3","T1",5,400,2,2,25,10,1000,2,2,50,3,200,"C3",6,700,"C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,30,49,129,129,1,0,1,4,NA,NA,"A9","A1","A1","Male","A21","A21"
"3904","0A7DD6387599EC74B76201F517AFAE64",0,1,0,0,NA,1,1,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14610,14610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,3,1,17,0,1,1,0,0,0,1,"M1","T1",4,300,1,2,20,4,300,1,2,20,3,300,"C16",3,300,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,46,NA,NA,NA,NA,NA,NA,NA,6269,6269,"","","","Female","A17","A17"
"3905","0A7F0C7CDAC7195B88882AB0C52C4AD1",1,0,0,0,1,1,0,1990,NA,20151217,NA,NA,20151217,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201605,8,250,80000,NA,35000,NA,242500,NA,1750,1,0,750,122250,NA,80000,NA,357500,NA,1750,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",14,700,2,2,70,73,4000,4,4,365,9,500,"C1",62,3000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,27,440,NA,NA,0,0,0,0,NA,NA,"A13","","","Female","A29","A29"
"3906","0A802A1343AC147C25A54515262EA3EE",0,0,0,0,1,1,1,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201608,2,0,0,0,0,0,12500,2,0,0,1,0,0,0,0,0,13250,4,0,0,1,83,4,0,1364,24,0,NA,1,1,1,1,"M3","T1",10,900,2,3,50,13,1000,2,3,65,8,700,"C1",11,800,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A5","A5"
"3907","0A80CF761DF88079A7EDE588598A29EA",0,0,0,0,1,1,1,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201701,8,16125,567500,10,487500,36,14500,15,0,0,0,14562,617500,23,532500,68,287000,49,0,0,0,87,6,3,1771,44,1,1,1,0,0,1,"M4","T1",135,10000,10,17,2161,286,20000,15,21,3435,43,7000,"C7",75,10000,"C7",1,70,7,90,33,1000,9,200,21,300,34,1000,1,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A24","A24"
"3908","0A81E492EB9966A7CD47DE8601F0E44F",0,0,0,0,1,1,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,4,0,0,NA,0,NA,3e+05,NA,0,0,0,0,0,NA,0,NA,333750,NA,1500,6,0,99,6,2,1582,11,1,1,1,1,0,1,"M4","T1",42,9000,5,18,1904,93,20000,12,19,2686,33,5000,"C7",48,8000,"C11",0,0,3,4000,1,90,0,0,6,8000,2,200,1,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A30","A30"
"3909","0A81FE7B6AA3D758065F36D3F88C76E7",0,0,1,0,1,1,0,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,13,1250,222500,NA,207500,NA,172500,NA,9500,4,0,1250,445000,NA,367500,NA,272500,NA,59500,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",82,10000,12,17,937,184,20000,18,23,1765,29,3000,"C7",41,4000,"C7",2,100,4,600,NA,NA,5,600,5,1000,0,0,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A1","A1"
"3910","0A82A102E9365B2B4422B1138B33DDC0",0,0,0,0,1,1,1,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,10,0,0,NA,9250,NA,6e+05,NA,0,0,0,500,21750,NA,30500,NA,675000,NA,0,0,0,92,7,6,5341,21,1,1,0,1,1,1,"M4","T1",125,20000,10,18,1596,6241,20000,14,22,3988,53,10000,"C18",4072,10000,"C18",9,300,0,0,10,700,14,700,0,0,43,2000,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A5","A5"
"3911","0A8391B4256DF856A1866DBF469A699F",0,1,1,0,1,1,1,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19869,19844,7013,1,0,0,201605,12,1166,68250,NA,407500,NA,9e+05,NA,0,0,0,1166,218250,NA,407500,NA,1700000,NA,0,0,0,58,2,1,0,0,0,NA,0,0,0,1,"M4","T1",4,200,1,6,99,21,1000,2,8,246,4,200,"C26",19,1000,"C1",NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1,0,29,NA,NA,NA,NA,NA,NA,NA,1010,1035,"","","","Male","A31","A31"
"3912","0A86449FF191145A3A6AF46B1329D573",0,0,0,0,1,1,1,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,3,1083,70000,NA,65000,NA,83250,NA,0,0,0,1125,170000,NA,170000,NA,118250,NA,0,0,0,99,8,4,1330,25,1,NA,1,1,1,1,"M4","T1",166,10000,10,17,1203,305,20000,15,21,1823,40,6000,"C7",73,10000,"C7",26,800,NA,NA,16,1000,33,1000,1,700,30,2000,1,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A30","A30"
"3913","0A86C5DD9BC5D806F06CECC8FA567113",1,0,0,0,1,1,1,1992,NA,20160217,NA,NA,20160217,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201606,1,0,3500,NA,4500,NA,0,NA,0,0,0,0,4250,NA,5250,NA,0,NA,0,0,0,87,5,0,1367,11,0,NA,0,0,0,1,"M4","T1",3,500,1,1,15,10,900,2,2,50,3,500,"C1",9,800,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,25,378,NA,NA,0,0,0,0,NA,NA,"A13","","","Male","A24","A24"
"3914","0A86CD6DC7C9529671DFD916C67C0A40",0,0,1,0,1,1,1,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,201605,17,323750,5e+06,NA,5e+06,NA,1850000,NA,10500,6,0,355312,1e+07,NA,9e+06,NA,4200000,NA,135000,12,0,97,8,4,1965,15,NA,NA,1,NA,1,1,"M4","T1",55,8000,7,14,1320,110,10000,10,16,1835,27,3000,"C7",65,5000,"C14",0,0,NA,NA,27,2000,0,0,NA,NA,65,5000,1,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A12","A12"
